source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,This is a MOVEMENT! #RNCinCLE https://t.co/bdox6JcrAp,07-21-2016 19:56:45,8027,25130,FALSE,7.56E+17
Twitter Web Client,You can watch 360 video live from the podium! https://t.co/yqcIsBUdAi #RNCinCLE #TrumpIsWithYou #MakeAmericaGreatAgain,07-22-2016 02:02:18,3750,12875,FALSE,7.56E+17
Twitter for iPhone,FORMAL ACCEPTANCE OF THE NOMINATION! #TrumpPence16 https://t.co/E6ZtVjSQZa,07-22-2016 04:01:07,15134,51490,FALSE,7.56E+17
Twitter for iPhone,MAKE AMERICA SAFE AND GREAT AGAIN! #RNCinCLEhttps://t.co/KH2ZFHUHGP,07-22-2016 05:11:10,10016,30702,FALSE,7.56E+17
Twitter for Android,What a great four days in Cleveland. So proud of the great job done by the RNC and all. The police and Secret Service were fantastic!,07-22-2016 13:07:51,8529,40066,FALSE,7.56E+17
Twitter for Android,Thank you Cleveland. We love you and will be back many times!,07-22-2016 13:13:02,5956,27917,FALSE,7.56E+17
Twitter for Android,One of the best produced including the incredible stage &amp; set in the history of conventions. Great unity! Big T.V. ratings! @KarlRove,07-22-2016 14:06:01,5643,25531,FALSE,7.56E+17
Twitter for Android,Another attack this time in Germany. Many killed. God bless the people of Munich.,07-22-2016 23:03:19,11083,39750,FALSE,7.57E+17
Twitter for Android,Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?,07-23-2016 03:23:15,12935,30512,FALSE,7.57E+17
Twitter for Android,I highly recommend the just out book - THE FIELD OF FIGHT - by General Michael Flynn. How to defeat radical Islam.,07-23-2016 03:49:04,8146,21840,FALSE,7.57E+17
Twitter for Android,The Bernie Sanders supporters are furious with the choice of Tim Kaine who represents the opposite of what Bernie stands for. Philly fight?,07-23-2016 10:31:18,7467,24020,FALSE,7.57E+17
Twitter for Android,Tim Kaine is and always has been owned by the banks. Bernie supporters are outraged was their last choice. Bernie fought for nothing!,07-23-2016 10:35:37,10005,26964,FALSE,7.57E+17
Twitter for Android,Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also Crooked Hillary hates her!,07-23-2016 10:42:10,8359,27703,FALSE,7.57E+17
Twitter for Android,Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes really vicious. RIGGED,07-23-2016 10:55:20,23961,53145,FALSE,7.57E+17
Twitter for Android,Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.,07-23-2016 14:51:32,9054,26638,FALSE,7.57E+17
Twitter for Android,Funny that the Democrats would have their convention in Pennsylvania where her husband and her killed so many jobs. I will bring jobs back!,07-23-2016 15:01:48,9432,30648,FALSE,7.57E+17
Twitter for Android,Tim Kaine has been praising the Trans Pacific Partnership and has been pushing hard to get it approved. Job killer!,07-23-2016 15:36:41,8064,22105,FALSE,7.57E+17
Twitter for Android,I will bring jobs back and get wages up. People haven't had a real wage increase in almost twenty years. Clinton killed jobs!,07-23-2016 16:06:15,10316,34772,FALSE,7.57E+17
Twitter for Android,Just saw Crooked Hillary and Tim Kaine together. ISIS and our other enemies are drooling. They don't look presidential to me!,07-23-2016 20:43:33,9547,31974,FALSE,7.57E+17
Twitter for iPhone,The Wikileaks e-mail release today was so bad to Sanders that it will make it impossible for him to support her unless he is a fraud!,07-23-2016 21:20:58,14734,36646,FALSE,7.57E+17
Twitter for Android,Thank you to everyone for the wonderful reviews of my speech on Thursday night. From the heart!,07-23-2016 22:05:55,6857,32709,FALSE,7.57E+17
Twitter for iPhone,#MakeAmericaGreatAgain#TrumpPence16 https://t.co/gCzHX1nyxD,07-24-2016 00:38:47,8162,23670,FALSE,7.57E+17
Twitter for Android,The Crooked Hillary V.P. choice is VERY disrespectful to Bernie Sanders and all of his supporters. Just another case of BAD JUDGEMENT by H!,07-24-2016 11:16:15,6739,23968,FALSE,7.57E+17
Twitter for Android,Bernie Sanders started off strong but with the selection of Kaine for V.P. is ending really weak. So much for a movement! TOTAL DISRESPECT,07-24-2016 11:25:06,5678,19859,FALSE,7.57E+17
Twitter for Android,Wow President Obama's brother Malik just announced that he is voting for me. Was probably treated badly by president-like everybody else!,07-24-2016 11:56:43,33678,87337,FALSE,7.57E+17
Twitter for Android,Looks like the Bernie people will fight. If not their BLOOD SWEAT AND TEARS was a total waste of time. Kaine stands for opposite!,07-24-2016 12:15:51,6644,21513,FALSE,7.57E+17
Twitter for Android,An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.,07-24-2016 12:30:15,10994,29097,FALSE,7.57E+17
Twitter for Android,"There is no longer a Bernie Sanders ""political revolution."" He is turning out to be a weak and somewhat pathetic figurewants it all to end!",07-24-2016 13:27:56,9109,27352,FALSE,7.57E+17
Twitter for Android,Sorry folks but Bernie Sanders is exhausted just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!,07-24-2016 13:30:59,9571,29158,FALSE,7.57E+17
Twitter for iPhone,Today proves what I have always known that @Reince Priebus is the tough one and the smart one not Debbie Wasserman Shultz (@DWStweets.),07-24-2016 20:20:57,7067,24301,FALSE,7.57E+17
Twitter for Android,I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted no energy left!,07-24-2016 20:30:06,7457,25061,FALSE,7.57E+17
Twitter for Android,The @CNN panels are so one sided almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!,07-24-2016 20:45:31,9400,30900,FALSE,7.57E+17
Twitter for Android,If the Republican Convention had blown up with e-mails resignation of boss and the beat down of a big player. (Bernie) media would go wild,07-24-2016 21:53:29,11340,32450,FALSE,7.57E+17
Twitter for Android,Crooked Hillary Clinton was not at all loyal to the person in her rigged system that pushed her over the top DWS. Too bad Bernie flamed out,07-24-2016 22:02:42,5500,19848,FALSE,7.57E+17
Twitter for Android,Even though Bernie Sanders has lost his energy and his strength I don't believe that his supporters will let Crooked Hillary off the hook!,07-24-2016 22:07:49,8118,28299,FALSE,7.57E+17
Twitter for Android,The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,07-24-2016 22:16:59,13136,35108,FALSE,7.57E+17
Twitter for Android,The highly neurotic Debbie Wasserman Schultz is angry that after stealing and cheating her way to a Crooked Hillary victory she's out!,07-24-2016 22:33:42,9502,30435,FALSE,7.57E+17
Twitter for Android,The ratings for the Republican National Convention were very good but for the final night my speech great. Thank you!,07-24-2016 23:47:08,5986,29413,FALSE,7.57E+17
Twitter for Android,Watched Crooked Hillary Clinton and Tim Kaine on 60 Minutes. No way they are going to fix America's problems. ISIS &amp; all others laughing!,07-24-2016 23:59:10,10029,33121,FALSE,7.57E+17
Twitter for Android,The new joke in town is that Russia leaked the disastrous DNC e-mails which should never have been written (stupid) because Putin likes me,07-25-2016 11:31:22,9673,32116,FALSE,7.58E+17
Twitter for Android,How much BAD JUDGEMENT was on display by the people in DNC in writing those really dumb e-mails using even religion against Bernie!,07-25-2016 11:57:17,7098,24296,FALSE,7.58E+17
Twitter for Android,Hillary was involved in the e-mail scandal because she is the only one with judgement so bad that such a thing could have happened!,07-25-2016 12:02:01,7590,26452,FALSE,7.58E+17
Twitter for iPad,Thank you! #MakeAmericaGreatAgain https://t.co/Pzs9uwgzam,07-25-2016 12:26:56,17329,50219,FALSE,7.58E+17
Twitter for Android,If Bernie Sanders after seeing the just released e-mails continues to look exhausted and done then his legacy will never be the same.,07-25-2016 12:27:35,5352,20157,FALSE,7.58E+17
Twitter for Android,"Crooked Hillary Clinton knew everything that her ""servant"" was doing at the DNC - they just got caught that's all! They laughed at Bernie.",07-25-2016 13:19:18,9121,27616,FALSE,7.58E+17
Twitter for Android,Here we go again with another Clinton scandal and e-mails yet (can you believe). Crooked Hillary knew the fix was in B never had a chance!,07-25-2016 13:42:55,9475,30262,FALSE,7.58E+17
Twitter for Android,Wow the Republican Convention went so smoothly compared to the Dems total mess. But fear not the dishonest media will find a good spinnnn!,07-25-2016 13:47:45,11967,41729,FALSE,7.58E+17
Twitter for Android,The State of Florida is so embarrassed by the antics of Crooked Hillary Clinton and Debbie Wasserman Schultz that they will vote for CHANGE!,07-25-2016 14:01:25,8078,29347,FALSE,7.58E+17
Twitter for Android,Great POLL numbers are coming out all over. People don't want another four years of Obama and Crooked Hillary would be even worse. #MAGA,07-25-2016 14:05:27,10427,35655,FALSE,7.58E+17
Twitter for iPhone,#MakeAmericaGreatAgain https://t.co/EXsoUOsEP4 https://t.co/3ji7a14GSw,07-25-2016 16:46:33,13238,33310,FALSE,7.58E+17
Twitter for iPhone,MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16https://t.co/4O4yjh7X4O https://t.co/cptBaZbV1v,07-25-2016 18:57:06,10647,30736,FALSE,7.58E+17
Twitter for iPhone,Thank you Roanoke Virginia- be back soon! #TrumpPence16https://t.co/rwxXhfFsn1 https://t.co/HwqI2iGPDu,07-25-2016 21:24:28,4322,15956,FALSE,7.58E+17
Twitter for iPhone,Thank you OHIO! #TrumpPence16https://t.co/NOF9Td9BHs https://t.co/WPMBkYjuIm,07-25-2016 21:25:50,8117,26788,FALSE,7.58E+17
Twitter for iPhone,Clinton betrayed Bernie voters. Kaine supports TPP is in pocket of Wall Street and backed Iraq War.,07-25-2016 21:32:59,8719,24521,FALSE,7.58E+17
Twitter for iPhone,While Bernie has totally given up on his fight for the people we welcome all voters who want a better future for our workers.,07-25-2016 21:33:49,14640,44620,FALSE,7.58E+17
Twitter for Android,Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time energy and money. The V.P. a joke!,07-25-2016 21:45:54,8923,30371,FALSE,7.58E+17
Twitter for Android,I was at @FoxNews and met Juan Williams in passing.  He asked if he could have pictures taken with me. I said fine. He then trashes on air!,07-25-2016 21:57:14,8264,26522,FALSE,7.58E+17
Twitter for iPhone,If Cory Booker is the future of the Democratic Party they have no future! I know more about Cory than he knows about himself.,07-26-2016 02:14:29,10005,34392,FALSE,7.58E+17
Twitter for iPhone,Sad to watch Bernie Sanders abandon his revolution. We welcome all voters who want to fix our rigged system and bring back our jobs.,07-26-2016 03:04:56,23360,67692,FALSE,7.58E+17
Twitter for Android,Elizabeth Warren often referred to as Pocahontas just misrepresented me and spoke glowingly about Crooked Hillary who she always hated!,07-26-2016 03:12:57,11683,42417,FALSE,7.58E+17
Twitter for Android,Bernie Sanders totally sold out to Crooked Hillary Clinton. All of that work energy and money and nothing to show for it! Waste of time.,07-26-2016 03:19:38,22979,66440,FALSE,7.58E+17
Twitter for Android,Funny if you listen to @FoxNews the Democrats did not have a good day. If you listen to the other two they are fawning. What a difference,07-26-2016 12:34:19,7859,29741,FALSE,7.58E+17
Twitter for Android,Why aren't the Democrats speaking about ISIS bad trade deals broken borders police and law and order. The Republican Convention was great,07-26-2016 12:38:27,20230,65045,FALSE,7.58E+17
Twitter for Android,Pocahontas bombed last night! Sad to watch.,07-26-2016 12:42:33,8404,31866,FALSE,7.58E+17
Twitter for iPhone,Join us tomorrow in Scranton Pennsylvania at 3pm!#TrumpPence16 #MAGA Tickets: https://t.co/4FTydj8s9U https://t.co/7zMKhhMmhp,07-26-2016 17:43:45,4424,14503,FALSE,7.58E+17
Twitter for iPhone,Join us in Toledo Ohio- tomorrow night at 8pm! #TrumpPence16 #MAGATickets: https://t.co/ERNRrksikq https://t.co/zmGZauCnQF,07-26-2016 17:53:40,4360,14287,FALSE,7.58E+17
Twitter for iPhone,Thank you New Hampshire! #MakeAmericaGreatAgain https://t.co/KRCdV77BQp,07-26-2016 18:20:48,6390,20857,FALSE,7.58E+17
Twitter for iPhone,The invention of email has proven to be a very bad thing for Crooked Hillary in that it has proven her to be both incompetent and a liar!,07-26-2016 19:27:43,12353,37600,FALSE,7.58E+17
Twitter for iPhone,Bernie's exhausted he just wants to shut down and go home to bed!,07-26-2016 19:27:58,7181,25824,FALSE,7.58E+17
Twitter for iPhone,Dems don't want to talk ISIS b/c Hillary's foreign interventions unleashed ISIS &amp; her refugee plans make it easier for them to come here.,07-26-2016 19:48:08,13930,36537,FALSE,7.58E+17
Twitter for Android,In order to try and deflect the horror and stupidity of the Wikileakes disaster the Dems said maybe it is Russia dealing with Trump. Crazy!,07-26-2016 22:47:28,10005,33637,FALSE,7.58E+17
Twitter for Android,For the record I have ZERO investments in Russia.,07-26-2016 22:50:12,11890,37587,FALSE,7.58E+17
Twitter Ads,I’m with you! I will work hard and never let you down. Make America Great Again! https://t.co/ajAJ13xQvr,07-26-2016 23:34:19,1926,4299,FALSE,7.58E+17
Twitter Ads,I'm with you! I will work hard and never let you down. Make America Great Again! https://t.co/LwxMIAn0kK,07-26-2016 23:41:07,1762,3347,FALSE,7.58E+17
Twitter Ads,I'm with you! I will work hard and never let you down. Make America Great Again! https://t.co/CWfECeUSSq,07-26-2016 23:42:38,7194,15299,FALSE,7.58E+17
Twitter for Android,You have no idea what my strategy on ISIS is and neither does ISIS (a good thing). Please get your facts straight - thanks. @megynkelly,07-27-2016 01:51:45,13285,43186,FALSE,7.58E+17
Twitter for Android,No matter what Bill Clinton says and no matter how well he says it the phony media will exclaim it to be incredible. Highly overrated!,07-27-2016 02:02:24,10817,40404,FALSE,7.58E+17
Twitter for Android,I hate to say it but the Republican Convention was far more interesting (with a much more beautiful set) than the Democratic Convention!,07-27-2016 02:08:50,10248,46692,FALSE,7.58E+17
Twitter for Android,Many of Bernie's supporters have left the arena. Did Bernie go home and go to sleep?,07-27-2016 02:11:47,8431,31351,FALSE,7.58E+17
Twitter for iPhone,Just like I have warned from the beginning Crooked Hillary Clinton will betray you on the TPP. https://t.co/eoNTWK6I8y,07-27-2016 03:01:04,9812,22054,FALSE,7.58E+17
Twitter for Android,As I have been saying Crooked Hillary will approve the job killing TPP after the election despite her statements to the contrary: top adv.,07-27-2016 09:33:52,6828,22256,FALSE,7.58E+17
Twitter for Android,"Funny how the failing @nytimes is pushing Dems narrative that Russia is working for me because Putin said ""Trump is a genius."" America 1st!",07-27-2016 09:43:16,7118,25646,FALSE,7.58E+17
Twitter for Android,The Democratic Convention has paid ZERO respect to the great police and law enforcement professionals of our country. No recognition - SAD!,07-27-2016 09:50:55,15183,45670,FALSE,7.58E+17
Twitter for Android,Hopefully the violent and vicious killing by ISIS of a beloved French priest is causing people to start thinking rationally. Get tough!,07-27-2016 10:01:39,13024,40342,FALSE,7.58E+17
Twitter for Android,Crooked Hillary Clinton wants to flood our country with Syrian immigrants that we know little or nothing about. The danger is massive. NO!,07-27-2016 10:08:35,16373,54039,FALSE,7.58E+17
